ID,Loan no,Latitude,Longitude,State,Area,Branch,Status,DPD,Disbursal date,Product,Asset_Colleteral_Value,Carpet Area(SQFT),Year
1295,LXBIA04124-250043408,23.959112,77.004711,MP,A - 2 Bhopal,Biaora,A,128,19-10-2024 00:00,STBLP,834900,726,2024
1296,LXPPT03624-250043231,29.481763,77.04673,HR,A - 2 Rohtak,Panipat,C,26,17-10-2024 00:00,STBL,1041075,675,2024
1297,LXSAG01124-250043138,23.932639,73.918989,RJ-UP-3,A - 6 Udaipur,Sagwara,A,0,16-10-2024 00:00,HL,1675000,1000,2024
1298,LXMEE04124-250043532,29.128508,77.734606,NCR,NCR,Meerut,A,0,21-10-2024 00:00,STBLP,1368500,770,2024
1299,LXJAB02924-250043725,23.388227,80.039216,MP,A - 2 Bhopal,Jabalpur,A,36,24-10-2024 00:00,HL,1170000,900,2024
1300,LXBAR04124-250044027,25.313191,76.081668,RJ-UP-3,A - 7 Kota,Baran,A,0,28-10-2024 00:00,STBLP,2311140,10970,2024
1301,LXPRA02824-250043448,23.897639,74.89075,RJ-UP-2,A - 4 Bhilwara,Pratapgarh,A,8,20-10-2024 00:00,LAP,1176000,420,2024
1302,LXUJJ02324-250043951,23.52776,76.086669,MP,A - 1 Indore,Ujjain,A,8,27-10-2024 00:00,LAP,1244800,2200,2024
1303,LXVKN02924-250043684,30.379346,77.870792,UK & UP,A - 1 Dehradun,Vikas Nagar,A,0,24-10-2024 00:00,HL,1449250,540,2024
1304,LXKHA02924-250043713,21.812294,75.688381,MP,A - 1 Indore,Khargone,A,0,24-10-2024 00:00,HL,726400,450,2024
1305,LXKUR04024-250044288,30.14110648,76.95,HR,A - 1 Chandigarh,Kurukshetra,A,0,30-10-2024 00:00,STBLP,1499982,1500,2024
1306,LXBEA03624-250043730,26.005228,74.4075477,RJ-UP-2,A - 3 Ajmer,Beawar,A,0,24-10-2024 00:00,STBL,805743,1398,2024
1307,LXDEW02924-250045128,22.992972,76.082124,MP,A - 1 Indore,Dewas,A,0,27-11-2024 00:00,HL,1822500,675,2024
1308,LXSNG02924-250043159,26.885694,75.938389,RJ-UP-1,A - 1 Jaipur,Sanganer,C,0,16-10-2024 00:00,HL,2226000,900,2024
1309,LXBWN02824-250043107,28.781,76.1387,HR,A - 2 Rohtak,Bhiwani,A,0,16-10-2024 00:00,LAP,5275635,1107,2024
1310,LXRJS03624-250043442,24.935264,73.82225,RJ-UP-3,A - 6 Udaipur,Rajsamand,A,93,19-10-2024 00:00,STBL,1496592,612,2024
1311,LXRUD02924-250044263,28.8980167,79.27745,UK & UP,A - 1 Dehradun,Rudrapur,C,21,29-10-2024 00:00,HL,1998600,1350,2024
1312,LXJPR02924-250043018,26.953029,75.870744,RJ-UP-1,A - 1 Jaipur,Jaipur,A,0,14-10-2024 00:00,HL,2642787,448,2024
1313,LXDEW01124-250043913,22.707028,76.339611,MP,A - 1 Indore,Dewas,A,0,26-10-2024 00:00,HL,1635400,962,2024
1314,LXMOR03624-250044218,28.580692,78.576221,UK & UP,A - 1 Dehradun,Moradabad,A,0,29-10-2024 00:00,STBL,1982400,472,2024
1315,LXFAR02924-250043215,28.3696233,77.325078,NCR,NCR,Faridabad,C,17,17-10-2024 00:00,HL,4924800,360,2024
1316,LXSRS03224-250043487,29.689716,75.365229,HR,A - 2 Rohtak,Sirsa,A,0,20-10-2024 00:00,BL,3147430,4797,2024
1317,LXRAT02924-250043960,23.34028487,75.0211627,MP,A - 1 Indore,Ratlam,A,0,27-10-2024 00:00,HL,1354500,315,2024
1318,LXBEH02924-250042983,27.951833,76.308028,RJ-UP-1,A - 1 Jaipur,Behror,A,0,10-12-2024 00:00,HL,1523200,896,2024
1319,LXJHL03624-250043543,24.6229,76.9146,RJ-UP-3,A - 7 Kota,Jhalawar,A,0,21-10-2024 00:00,STBL,1505900,1258,2024
1320,LXBHN02824-250043050,25.07073,74.305783,RJ-UP-2,A - 4 Bhilwara,Bhinder,A,0,15-10-2024 00:00,LAP,959000,1218,2024
1321,LXLUD02924-250043792,30.8417,75.8994,HR,A - 1 Chandigarh,Ludhiana,C,0,25-10-2024 00:00,HL,973500,450,2024
1322,LXJPR02824-250044130,27.118333,75.578528,RJ-UP-1,A - 2 Jaipur 2,Jaipur-2,A,0,28-10-2024 00:00,LAP,3385000,1722,2024
1323,LXLAX02924-250044089,28.63600382,77.41967203,NCR,NCR,Laxmi Nagar,C,21,28-10-2024 00:00,HL,1485000,270,2024
1324,LXBAR03624-250043548,25.112362,76.578158,RJ-UP-3,A - 7 Kota,Baran,A,0,21-10-2024 00:00,STBL,938250,1350,2024
1325,LXBHP04124-250043732,23.709572,77.293947,MP,A - 2 Bhopal,Bhopal,A,8,24-10-2024 00:00,STBLP,1050600,2094,2024
1326,LXCHT02824-250043443,23.860064,74.847165,RJ-UP-2,A - 5 Bhilwara,Choti Sadri-RRM-Pratapgarh,A,8,20-10-2024 00:00,LAP,1950000,1200,2024
1327,LXRTG02924-250044002,28.129365,74.477962,RJ-UP-1,A - 3 Sikar,Ratangarh-RRM-BKNR,A,0,27-10-2024 00:00,HL,2986500,2700,2024
1328,LXSAN02324-250043285,22.181139,76.075333,MP,A - 1 Indore,Sanawad,A,8,18-10-2024 00:00,LAP,1380100,851,2024
1329,LXKUR02824-250043866,30.14433,76.671545,HR,A - 1 Chandigarh,Kurukshetra,A,0,26-10-2024 00:00,LAP,2406000,2312,2024
1330,LXJNP02924-250043032,28.747278,77.205861,NCR,NCR,Janakpuri,A,0,14-10-2024 00:00,HL,2502900,608,2024
1331,LXVSK02924-250043243,18.02986,83.38621,AP,A - 1 Vijayawada,Vishakhapatnam,A,0,19-10-2024 00:00,HL,2487732,404,2024
1332,LXJPR02924-250043332,26.947361,75.881139,RJ-UP-1,A - 1 Jaipur,Jaipur,A,0,19-10-2024 00:00,HL,1530000,540,2024
1333,LXCHD03624-250044140,30.770081,76.637886,HR,A - 1 Chandigarh,Chandigarh,C,0,29-10-2024 00:00,STBL,1286320,215,2024
1334,LXDEW02924-250044047,22.989806,76.077472,MP,A - 1 Indore,Dewas,A,0,28-10-2024 00:00,HL,1740000,600,2024
1335,LXSNG02924-250043486,26.739747,75.828741,RJ-UP-1,A - 1 Jaipur,Sanganer,A,0,20-10-2024 00:00,HL,2320000,910,2024
1336,LXVIJ04124-250044032,16.733194,80.8698,AP,A - 1 Vijayawada,Vijayawada,A,3,28-10-2024 00:00,STBLP,2048200,2700,2024
1337,LXJPR02924-250043256,26.931,75.893842,RJ-UP-1,A - 1 Jaipur,Jaipur,C,7,18-10-2024 00:00,HL,1907000,700,2024
1338,LXKAS02924-250043426,29.217266,78.9811798,UK & UP,A - 1 Dehradun,Kashipur,C,25,20-10-2024 00:00,HL,2730000,2100,2024
1339,LXMEE04124-250043266,28.951215,77.735372,NCR,NCR,Meerut,A,3,18-10-2024 00:00,STBLP,767000,351,2024
1340,LXLUD02924-250044008,30.870369,75.924416,HR,A - 1 Chandigarh,Ludhiana,A,0,27-10-2024 00:00,HL,1503406,648,2024
1341,LXRJS02924-250043295,25.132782,73.892495,RJ-UP-3,A - 6 Udaipur,Rajsamand,A,0,18-10-2024 00:00,HL,1244902,711,2024
1342,LXMOR02924-250043286,28.834132,78.240219,UK & UP,A - 1 Dehradun,Moradabad,A,0,19-10-2024 00:00,HL,3123400,1296,2024
1343,LXBWN02424-250043712,28.138001,76.1532766,HR,A - 2 Rohtak,Bhiwani,A,0,24-10-2024 00:00,LAP,1922615,1089,2024
1344,LXSWA02924-250043131,26.481138,76.74628,RJ-UP-3,A - 7 Kota,Sawai Madhopur,A,8,16-10-2024 00:00,HL,2625000,1050,2024
1345,LXHRD02924-250045322,29.934468,78.060893,UK & UP,A - 1 Dehradun,Haridwar,A,0,30-11-2024 00:00,HL,1158000,390,2024
1346,LXGGN02824-250043283,28.44613195,77.02242526,NCR,NCR,Gurgaon,A,0,18-10-2024 00:00,LAP,4366500,567,2024
1347,LXJPR02924-250044126,26.8652181,75.9043849,RJ-UP-1,A - 2 Jaipur 2,Jaipur-2,A,0,28-10-2024 00:00,HL,4320000,900,2024
1348,LXGUN04124-250043735,16.462861,80.456139,AP,A - 1 Vijayawada,Guntur,A,0,25-10-2024 00:00,STBLP,1517264,689,2024
1349,LXNOI02924-250044235,28.621417,77.349194,NCR,NCR,Noida,A,0,29-10-2024 00:00,HL,2130750,225,2024
1350,LXBAR02924-250044178,28.373543,79.446978,UK & UP,A - 2 Kanpur,Bareilly,A,0,29-10-2024 00:00,HL,1062000,450,2024
1351,LXPIT02924-250043170,22.636083,75.614278,MP,A - 1 Indore,Pithampur,C,0,16-10-2024 00:00,HL,2520000,525,2024
1352,LXGUN04124-250043650,24.444708,77.200656,MP,A - 2 Bhopal,Guna,A,0,23-10-2024 00:00,STBLP,982800,702,2024
1353,LXBEH03624-250043281,27.908907,76.059966,RJ-UP-1,A - 1 Jaipur,Behror,A,0,18-10-2024 00:00,STBL,1224775,1945,2024
1354,LXCGH04124-250043681,24.8905,74.637694,RJ-UP-2,A - 4 Bhilwara,Chittorgarh,A,0,24-10-2024 00:00,STBLP,1638000,306,2024
1355,LXCHO02824-250043397,27.013272,75.776941,RJ-UP-1,A - 2 Jaipur 2,Chomu,A,0,19-10-2024 00:00,LAP,1740000,600,2024
1356,LXUDP03624-250043072,24.655511,73.724631,RJ-UP-3,A - 6 Udaipur,Udaipur,A,0,16-10-2024 00:00,STBL,1000000,1000,2024
1357,LXMND02924-250043734,23.979672,75.044952,MP,A - 1 Indore,Mandsaur,A,0,25-10-2024 00:00,HL,1552500,1050,2024
1358,LXHIS03624-250043748,29.080448,75.722164,HR,A - 2 Rohtak,Hissar,A,0,25-10-2024 00:00,STBL,1705922,1571,2024
1359,LXBHG02924-250043484,28.695184,76.900279,HR,A - 2 Rohtak,Bahadurgarh,C,0,20-10-2024 00:00,HL,3543794,927,2024
1360,LXBEA02924-250043289,26.106955,74.2980847,RJ-UP-2,A - 3 Ajmer,Beawar,A,0,18-10-2024 00:00,HL,841000,903,2024
1361,LXJNP02924-250043141,28.623394,77.05273,NCR,NCR,Janakpuri,C,0,16-10-2024 00:00,HL,4804920,378,2024
1362,LXJAP02824-250043284,26.9273,75.8129,RJ-UP-1,A - 2 Jaipur 2,Jaipur-3,A,0,18-10-2024 00:00,LAP,1512720,80,2024
1363,LXBHL02924-250043964,25.418207,74.857827,RJ-UP-2,A - 4 Bhilwara,Bhilwara,A,0,27-10-2024 00:00,HL,825000,1700,2024
1364,LXNKT03324-250043480,27.35106,75.41314,RJ-UP-1,A - 1 Jaipur,Neem Ka Thana,A,0,20-10-2024 00:00,BL,3584040,2312,2024
1365,LXJNP02924-250043336,28.6414652,77.0381794,NCR,NCR,Janakpuri,A,0,19-10-2024 00:00,HL,1881000,225,2024
1366,LXJHL03324-250043479,24.461967,76.245441,RJ-UP-3,A - 7 Kota,Jhalawar,A,0,20-10-2024 00:00,BL,1650000,750,2024
1367,LXRUD02924-250044199,28.9602633,79.3999291,UK & UP,A - 1 Dehradun,Rudrapur,A,0,29-10-2024 00:00,HL,1134000,540,2024
1368,LXPPT04124-250043459,29.365736,77.040168,HR,A - 2 Rohtak,Panipat,A,0,20-10-2024 00:00,STBLP,715600,675,2024
1369,LXMTH02824-250043432,27.621814,77.579427,RJ-UP-1,A - 1 Jaipur,Mathura,A,0,19-10-2024 00:00,LAP,5310400,1248,2024
1370,LXRJP03624-250044484,30.5181,76.6024,HR,A - 1 Chandigarh,Rajpura,A,3,16-11-2024 00:00,STBL,495180,1773,2024
1371,LXNKT02924-250043151,27.44091,75.4841,RJ-UP-1,A - 1 Jaipur,Neem Ka Thana,A,0,16-10-2024 00:00,HL,5536800,2856,2024
1372,LXREN03624-250043417,27.238955,75.116545,RJ-UP-1,A - 2 Jaipur 2,Reengus,A,0,19-10-2024 00:00,STBL,2242700,6048,2024
1373,LXMTH02924-250043234,27.466922,77.655203,RJ-UP-1,A - 1 Jaipur,Mathura,C,21,18-10-2024 00:00,HL,1140000,300,2024
1374,LXLAX01124-250043944,28.568197,77.36925,NCR,NCR,Laxmi Nagar,A,0,27-10-2024 00:00,HL,2200000,400,2024
1375,LXJPR02924-250044132,26.874861,75.822556,RJ-UP-1,A - 2 Jaipur 2,Jaipur-2,C,0,29-10-2024 00:00,HL,1678600,218,2024
1376,LXLUD02924-250043572,30.8449,75.837663,HR,A - 1 Chandigarh,Ludhiana,A,0,22-10-2024 00:00,HL,1510920,555,2024
1377,LXRAT02924-250043756,23.11978,75.12479,MP,A - 1 Indore,Ratlam,A,0,25-10-2024 00:00,HL,4755500,1065,2024
1378,LXROH04124-250043825,28.493116,76.273826,HR,A - 2 Rohtak,Rohtak,C,0,26-10-2024 00:00,STBLP,3087504,3870,2024
1379,LXGGN03024-250043065,28.44337166,76.9929888,NCR,NCR,Gurgaon,A,0,15-10-2024 00:00,HL,3607200,540,2024
1380,LXBAR04224-250043218,28.358256,79.423866,UK & UP,A - 2 Kanpur,Bareilly,C,0,17-10-2024 00:00,STBLP,1852200,512,2024
1381,LXKRN03624-250043376,30.096248,76.783848,HR,A - 1 Chandigarh,Karnal,A,31,19-10-2024 00:00,STBL,881500,954,2024
1382,LXKTH03224-250043340,29.816773,76.429553,HR,A - 1 Chandigarh,Kaithal,C,26,19-10-2024 00:00,BL,2687850,900,2024
1383,LXSHR04124-250043355,29.893397,77.602274,UK & UP,A - 1 Dehradun,Saharanpur,A,0,19-10-2024 00:00,STBLP,1196400,900,2024
1384,LXHYD04124-250043739,17.940827,78.550591,Telangana,A - 1 Hyderabad,Hyderabad-1,A,0,25-10-2024 00:00,STBLP,787700,940,2024
1385,LXBHL03324-250043617,25.818986,74.420475,RJ-UP-2,A - 4 Bhilwara,Bhilwara,C,0,23-10-2024 00:00,BL,1189725,935,2024
1386,LXJNP02924-250043845,28.674143,77.206285,NCR,NCR,Janakpuri,A,0,26-10-2024 00:00,HL,1980000,360,2024
1387,LXBHL02924-250043165,25.391866,74.787939,RJ-UP-2,A - 4 Bhilwara,Bhilwara,A,3,16-10-2024 00:00,HL,1425567,1296,2024
1388,LXUDP03624-250043552,24.583117,73.661389,RJ-UP-3,A - 6 Udaipur,Udaipur,A,0,21-10-2024 00:00,STBL,1661000,495,2024
1389,LXLAX04124-250044259,28.64193,77.031126,NCR,NCR,Laxmi Nagar,C,21,30-10-2024 00:00,STBLP,1846500,225,2024
1390,LXGGN02824-250043416,28.44137,76.934393,NCR,NCR,Gurgaon,C,0,19-10-2024 00:00,LAP,2001780,198,2024
1391,LXNKT03324-250043191,27.52177,75.40068,RJ-UP-1,A - 1 Jaipur,Neem Ka Thana,A,0,17-10-2024 00:00,BL,2995700,3405,2024
1392,LXJAB02924-250043347,23.198459,79.931847,MP,A - 2 Bhopal,Jabalpur,A,0,19-10-2024 00:00,HL,1579500,405,2024
1393,LXKOT01124-250043810,25.195263,75.898448,RJ-UP-3,A - 7 Kota,Kota,A,0,25-10-2024 00:00,HL,4652500,1150,2024
1394,LXJPR03024-250043722,27.1892679,75.6986972,RJ-UP-1,A - 2 Jaipur 2,Jaipur-2,A,0,24-10-2024 00:00,HL,2106835,1748,2024
1395,LXSHR04124-250043121,29.91035,77.279136,UK & UP,A - 1 Dehradun,Saharanpur,C,0,17-10-2024 00:00,STBLP,2854500,1835,2024
1396,LXPRA02924-250043511,24.189252,74.832932,RJ-UP-2,A - 4 Bhilwara,Pratapgarh,A,0,20-10-2024 00:00,HL,1920000,2400,2024
1397,LXFAR03624-250043042,28.322444,77.33405828,NCR,NCR,Faridabad,A,0,15-10-2024 00:00,STBL,8412000,1800,2024
1398,LXAJM01124-250043818,26.091479,74.32232,RJ-UP-2,A - 3 Ajmer,Ajmer,C,0,26-10-2024 00:00,HL,6400000,2000,2024
1399,LXBHG03624-250043422,28.44618,76.81983,HR,A - 2 Rohtak,Bahadurgarh,A,0,19-10-2024 00:00,STBL,2924000,2300,2024
1400,LXBHP01224-250043401,23.298062,77.424812,MP,A - 2 Bhopal,Bhopal,A,0,19-10-2024 00:00,HL,1248000,390,2024
1401,LXSUM04124-250043419,25.091877,73.293946,RJ-UP-3,A - 5 Jodhpur,Sumerpur,A,0,20-10-2024 00:00,STBLP,1092500,900,2024
1402,LXSAH02924-250044289,28.64695,77.44306,NCR,NCR,Sahibabad,A,0,30-10-2024 00:00,HL,2047500,0,2024
1403,LXHRD02924-250043809,29.940976,78.039771,UK & UP,A - 1 Dehradun,Haridwar,A,0,26-10-2024 00:00,HL,1596000,660,2024
1404,LXJHN04124-250043991,27.954686,75.227566,RJ-UP-1,A - 2 Jaipur 2,Jhunjhunu,C,19,27-10-2024 00:00,STBLP,2499000,210,2024
1405,LXBHN01224-250044141,24.506601,74.332083,RJ-UP-2,A - 4 Bhilwara,Bhinder,A,0,29-10-2024 00:00,HL,1173900,559,2024
1406,LXDHR02824-250043727,30.364057,78.068583,UK & UP,A - 1 Dehradun,Dehradun,C,0,25-10-2024 00:00,LAP,4788000,252,2024
1407,LXHRD02324-250043968,29.968488,78.171132,UK & UP,A - 1 Dehradun,Haridwar,A,0,27-10-2024 00:00,LAP,3550800,660,2024
1408,LXDHR01124-250044139,30.351254,77.851083,UK & UP,A - 1 Dehradun,Dehradun,C,0,29-10-2024 00:00,HL,1458000,405,2024
1409,LXPRA02824-250043400,24.106108,74.447331,RJ-UP-2,A - 4 Bhilwara,Pratapgarh,A,0,19-10-2024 00:00,LAP,2023500,1065,2024
1410,LXROH03624-250044223,28.927728,76.597289,HR,A - 2 Rohtak,Rohtak,A,0,29-10-2024 00:00,STBL,813852,333,2024
1411,LXJAB02324-250044053,23.169299,79.459078,MP,A - 2 Bhopal,Jabalpur,C,0,28-10-2024 00:00,LAP,4482500,2175,2024
1412,LXAMB03624-250043255,30.369995,77.082365,HR,A - 1 Chandigarh,Ambala,A,0,19-10-2024 00:00,STBL,2590145,4220,2024
1413,LXKAS04124-250043313,28.980003,79.058238,UK & UP,A - 1 Dehradun,Kashipur,A,0,18-10-2024 00:00,STBLP,1288450,753,2024
1414,LXCHD04124-250043668,30.841841,76.860621,HR,A - 1 Chandigarh,Chandigarh,A,0,24-10-2024 00:00,STBLP,1323700,1512,2024
1415,LXHRD02924-250044005,29.884309,77.9476445,UK & UP,A - 1 Dehradun,Haridwar,A,0,27-10-2024 00:00,HL,1520000,500,2024
1416,LXKND02824-250043158,21.805721,76.7424,MP,A - 1 Indore,Khandwa,A,0,16-10-2024 00:00,LAP,3360000,800,2024
1417,LXVKN03624-250043994,30.385681,78.095083,UK & UP,A - 1 Dehradun,Vikas Nagar,A,0,27-10-2024 00:00,STBL,1872000,480,2024
1418,LXVIJ04124-250043631,16.179574,80.056317,AP,A - 1 Vijayawada,Vijayawada,A,0,23-10-2024 00:00,STBLP,2114840,517,2024
1419,LXGGN02824-250043512,28.66054603,77.42495424,NCR,NCR,Gurgaon,C,8,20-10-2024 00:00,LAP,2416140,414,2024
1420,LXJAG02924-250043616,18.78,78.903806,Telangana,A - 1 Hyderabad,Jagtial,A,0,23-10-2024 00:00,HL,6534230,1820,2024
1421,LXDHA04224-250043180,22.599163,75.395357,MP,A - 1 Indore,Dhar,A,0,17-10-2024 00:00,STBLP,1296000,960,2024
1422,LXPIP02924-250043288,22.955109,78.58774,MP,A - 2 Bhopal,Pipariya,A,0,18-10-2024 00:00,HL,1865000,750,2024
1423,LXBHL02824-250043058,25.748863,74.491617,RJ-UP-2,A - 4 Bhilwara,Bhilwara,A,0,16-10-2024 00:00,LAP,689850,511,2024
1424,LXDHR03624-250043784,30.27403,78.084625,UK & UP,A - 1 Dehradun,Dehradun,A,0,25-10-2024 00:00,STBL,3692550,1504,2024
1425,LXDEO03624-250042999,25.686636,75.438866,RJ-UP-3,A - 7 Kota,Deoli,A,8,14-10-2024 00:00,STBL,1056000,1520,2024
1426,LXBHN02824-250043510,24.383889,74.396389,RJ-UP-2,A - 4 Bhilwara,Bhinder,A,0,20-10-2024 00:00,LAP,6768000,4290,2024
1427,LXLAX02924-250043854,28.5168,77.54684,NCR,NCR,Laxmi Nagar,A,0,26-10-2024 00:00,HL,1831950,225,2024
1428,LXLAX02924-250045510,28.57650595,77.4127394,NCR,NCR,Laxmi Nagar,A,0,30-11-2024 00:00,HL,1149600,522,2024
1429,LXSHP02824-250043157,25.622357,74.931734,RJ-UP-2,A - 4 Bhilwara,Shahpura,A,31,17-10-2024 00:00,LAP,985600,448,2024
1430,LXSIK02924-250044170,27.41086,74.924884,RJ-UP-1,A - 2 Jaipur 2,Sikar,C,0,29-10-2024 00:00,HL,2275859,1771,2024
1431,LXSUM02324-250043514,25.098683,73.294587,RJ-UP-3,A - 5 Jodhpur,Sumerpur,C,0,20-10-2024 00:00,LAP,2791187,1641,2024
1432,LXPIT02924-250043310,22.62625,75.558139,MP,A - 1 Indore,Pithampur,A,0,18-10-2024 00:00,HL,3667000,3014,2024
1433,LXKHA04124-250043651,21.648754,75.995759,MP,A - 1 Indore,Khargone,A,0,23-10-2024 00:00,STBLP,1368000,1000,2024
1434,LXKUR02824-250044156,30.067256,76.824649,HR,A - 1 Chandigarh,Kurukshetra,A,0,29-10-2024 00:00,LAP,1286700,2200,2024
1435,LXSHR04124-250043095,29.664543,77.38281,UK & UP,A - 1 Dehradun,Saharanpur,A,8,16-10-2024 00:00,STBLP,1990250,935,2024
1436,LXTRN02924-250044273,28.547632,75.183044,RJ-UP-1,A - 2 Jaipur 2,Tara Nagar,A,0,30-10-2024 00:00,HL,662750,2646,2024
1437,LXBHG02424-250043449,28.6936883,76.8557291,HR,A - 2 Rohtak,Bahadurgarh,A,0,20-10-2024 00:00,LAP,3591540,2349,2024
1438,LXBHP02924-250043311,23.361378,77.3949,MP,A - 2 Bhopal,Bhopal,C,4,19-10-2024 00:00,HL,1260000,600,2024
1439,LXKUR03624-250043455,30.487711,76.593435,HR,A - 1 Chandigarh,Kurali,C,0,20-10-2024 00:00,STBL,1579605,1185,2024
1440,LXPAL02824-250043506,25.670996,73.372797,RJ-UP-3,A - 5 Jodhpur,Pali,C,0,20-10-2024 00:00,LAP,691300,603,2024
1441,LXBIJ04124-250043643,25.902454,74.68765,RJ-UP-2,A - 4 Bhilwara,Bijainagar,A,0,23-10-2024 00:00,STBLP,390340,305,2024
1442,LXVDI02324-250043245,23.537319,77.815925,MP,A - 2 Bhopal,Vidisha,A,0,18-10-2024 00:00,LAP,1350000,600,2024
1443,LXSKR02924-250043499,26.959149,75.698179,RJ-UP-1,A - 2 Jaipur 2,Sikar Road,A,0,20-10-2024 00:00,HL,4109650,688,2024
1444,LXLUD03224-250043815,30.860575,75.910133,HR,A - 1 Chandigarh,Ludhiana,A,0,25-10-2024 00:00,BL,1750500,300,2024
1445,LXSHR04124-250043270,29.996081,77.471393,UK & UP,A - 1 Dehradun,Saharanpur,A,0,18-10-2024 00:00,STBLP,791500,800,2024
1446,LXKAN02924-250044248,26.4113,80.2888,UK & UP,A - 2 Kanpur,Kanpur,C,0,29-10-2024 00:00,HL,1440000,450,2024
1447,LXIND02924-250043782,22.773272,75.83757,MP,A - 1 Indore,Indore,C,0,25-10-2024 00:00,HL,1353200,300,2024
1448,LXLUC02924-250043928,26.919831,81.049345,UK & UP,A - 2 Kanpur,Lucknow,A,0,26-10-2024 00:00,HL,2359600,800,2024
1449,LXIND02924-250043811,22.710273,0,MP,A - 1 Indore,Indore-2,C,0,25-10-2024 00:00,HL,1404000,240,2024
1450,LXDEW04124-250043749,22.93475,76.014222,MP,A - 1 Indore,Dewas,C,0,25-10-2024 00:00,STBLP,1818900,1314,2024
1451,LXSNG02924-250043352,26.852449,75.945476,RJ-UP-1,A - 1 Jaipur,Sanganer,A,0,19-10-2024 00:00,HL,1467500,825,2024
1452,LXBHN02324-250043406,24.755111,74.581806,RJ-UP-2,A - 4 Bhilwara,Bhinder,A,0,19-10-2024 00:00,LAP,1335700,722,2024
1453,LXVKN02824-250043783,30.441729,77.57792,UK & UP,A - 1 Dehradun,Vikas Nagar,A,0,26-10-2024 00:00,LAP,2143500,1134,2024
1454,LXNOI02924-250043230,28.594389,77.478694,NCR,NCR,Noida,A,0,17-10-2024 00:00,HL,1566000,540,2024
1455,LXPPT03624-250043369,29.390051,77.009308,HR,A - 2 Rohtak,Panipat,A,8,19-10-2024 00:00,STBL,1213890,990,2024
1456,LXUJJ02224-250043942,23.541778,76.02775,MP,A - 1 Indore,Ujjain,A,0,26-10-2024 00:00,LAP,1686440,1292,2024
1457,LXSWA03624-250043855,25.9183422,76.4653123,RJ-UP-3,A - 7 Kota,Sawai Madhopur,C,26,26-10-2024 00:00,STBL,660000,600,2024
1458,LXCGH01224-250044051,24.62934,74.470177,RJ-UP-2,A - 4 Bhilwara,Chittorgarh,A,3,28-10-2024 00:00,HL,1130350,611,2024
1459,LXBAR02924-250043975,28.387501,79.475023,UK & UP,A - 2 Kanpur,Bareilly,A,8,27-10-2024 00:00,HL,1076400,540,2024
1460,LXMTH02924-250043440,27.43363,77.29498,RJ-UP-1,A - 1 Jaipur,Mathura,A,0,20-10-2024 00:00,HL,2270760,1090,2024
1461,LXAMB03624-250044359,30.386981,76.629883,HR,A - 1 Chandigarh,Ambala,A,276,11-11-2024 00:00,STBL,950850,675,2024
1462,LXBEA02924-250043627,26.081459,74.101694,RJ-UP-2,A - 3 Ajmer,Beawar,A,3,23-10-2024 00:00,HL,1333429,548,2024
1463,LXBHG02824-250043229,28.779949,76.135942,HR,A - 2 Rohtak,Bahadurgarh,A,0,17-10-2024 00:00,LAP,2701550,681,2024
1464,LXAJM03024-250043091,26.464837,74.607959,RJ-UP-2,A - 3 Ajmer,Ajmer,A,0,16-10-2024 00:00,HL,2953600,1290,2024
1465,LXLAX03624-250043652,28.747892,77.15687,NCR,NCR,Laxmi Nagar,C,21,23-10-2024 00:00,STBL,1383420,243,2024
1466,LXBIA02924-250043271,23.77548,77.027442,MP,A - 2 Bhopal,Biaora,A,0,18-10-2024 00:00,HL,925600,1508,2024
1467,LXMOR02924-250043907,28.802046,78.80328,UK & UP,A - 1 Dehradun,Moradabad,A,0,26-10-2024 00:00,HL,1353240,756,2024
1468,LXAGR04124-250043930,27.184792,77.992293,RJ-UP-1,A - 1 Jaipur,Agra,A,0,26-10-2024 00:00,STBLP,1186750,495,2024
1469,LXBUR02924-250044188,28.7754922,77.2625725,NCR,NCR,Burari,A,0,29-10-2024 00:00,HL,1950000,900,2024
1470,LXROO04124-250043362,30.170035,77.64933,UK & UP,A - 1 Dehradun,Roorkee,A,0,19-10-2024 00:00,STBLP,1347000,960,2024
1471,LXKAL03224-250043695,26.930517,75.816558,RJ-UP-1,A - 2 Jaipur 2,Kalwar Road,C,0,24-10-2024 00:00,BL,8471450,890,2024
1472,LXAGR04124-250043706,27.120237,78.022691,RJ-UP-1,A - 1 Jaipur,Agra,A,3,24-10-2024 00:00,STBLP,1182200,563,2024
1473,LXUDP03624-250043708,24.755109,73.531519,RJ-UP-3,A - 6 Udaipur,Udaipur,A,3,25-10-2024 00:00,STBL,4167650,1078,2024
1474,LXWAR04124-250043823,17.737,79.777,Telangana,A - 1 Hyderabad,Warangal,A,0,26-10-2024 00:00,STBLP,1986382,3491,2024
1475,LXHIS03624-250043890,29.07182,75.42528,HR,A - 2 Rohtak,Hissar,A,3,26-10-2024 00:00,STBL,1156500,450,2024
1476,LXBWN02924-250043198,28.740067,76.433845,HR,A - 2 Rohtak,Bhiwani,A,0,17-10-2024 00:00,HL,2656800,2160,2024
1477,LXDHR02924-250043591,30.183495,78.139725,UK & UP,A - 1 Dehradun,Dehradun,A,0,22-10-2024 00:00,HL,6266800,2025,2024
1478,LXKOT02924-250043646,25.203197,75.844086,RJ-UP-3,A - 7 Kota,Kota,A,0,23-10-2024 00:00,HL,2175800,989,2024
